id,SalePrice
2735,130061.28268510415
2736,134007.69997259814
2737,120215.1024505695
2738,137505.79737545247
2739,156718.9806288887
2740,134385.99891519622
2741,144246.44346545247
2742,151149.67165232205
2743,153577.70795122313
2744,160281.29393292964
2745,138125.92080446274
2746,136590.9281735533
2747,152765.30783827475
2748,126300.3506311167
2749,126196.52646053385
2750,126307.53851119317
2751,133777.3418953306
2752,201996.81157345203
2753,143918.83506270542
2754,200465.28919271452
2755,134859.73610565468
2756,93829.22869148685
2757,71250.61468606911
2758,85223.01849834574
2759,161797.3198758266
2760,120036.17031293918
2761,139860.55510689312
2762,141350.09546192602
2763,184534.58084850706
2764,151578.9361338502
2765,288251.05657123064
2766,124740.96519580999
2767,86243.46048692307
2768,130186.99944624188
2769,131335.30646505556
2770,140675.2946810641
2771,104299.60909920128
2772,109257.18834880588
2773,162790.48427120107
2774,138791.5221446944
2775,114551.11665103972
2776,141261.7458435607
2777,144467.66087078123
2778,103715.37575983616
2779,121131.35470534817
2780,96751.07861165874
2781,95610.01842114655
2782,93991.79124179944
2783,96605.16034463746
2784,120423.57050658812
2785,135454.56310323655
2786,68128.51300029154
2787,125103.0161911281
2788,73134.62302147527
2789,172398.70157886815
2790,92252.18182489085
2791,109941.58873699767
2792,52777.05306563111
2793,150631.9822300803
2794,99541.07928500508
2795,118379.61154554265
2796,98388.9530596948
2797,192202.02779429898
2798,106586.21895716731
2799,116040.89725880457
2800,68459.05799880008
2801,110771.20911764045
2802,127359.93129442669
2803,166829.72410890722
2804,127490.40949276932
2805,97986.95815377896
2806,83254.1614674084
2807,159721.68451146514
2808,144500.69973112748
2809,130087.05853878055
2810,123147.87405569592
2811,156745.44023013394
2812,165467.82807256043
2813,154186.67150693457
2814,159251.7867239885
2815,97082.09221401512
2816,234727.84888503683
2817,153165.02685575484
2818,129270.03185271383
2819,164296.2315159722
2820,133584.24927151445
2821,103277.67008692285
2822,194155.23253957494
2823,306483.82566688076
2824,164899.72671008515
2825,147703.26364550373
2826,127973.12680663708
2827,136942.71067972557
2828,208038.78706867268
2829,210721.41006636037
2830,225056.91497774352
2831,174395.7544446456
2832,236642.31529532053
2833,301939.1204711553
2834,216867.1738568074
2835,223354.20736280814
2836,189516.97474456055
2837,154294.4990994044
2838,149309.53697899
2839,171329.13456860816
2840,202942.84669650753
2841,203249.8511058468
2842,227563.84284562097
2843,146863.75109295308
2844,169901.887045888
2845,125490.60264342146
2846,207051.7282031324
2847,205334.3476951856
2848,215318.91643619712
2849,194075.95640650892
2850,279058.9237510481
2851,211725.9752552264
2852,238046.49491489647
2853,230632.0934292065
2854,135840.88441110178
2855,195988.73999732264
2856,197676.88000245515
2857,188664.912123448
2858,202941.87986024868
2859,105808.83140796697
2860,120343.93625614642
2861,123467.30740308523
2862,182897.4708297362
2863,125770.84993091621
2864,236862.13651752658
2865,140805.10993374523
2866,140532.53948107862
2867,96553.37403629537
2868,93055.43223949084
2869,97325.32323517618
2870,119371.77679267355
2871,83291.50550914364
2872,50275.571560202305
2873,96834.62213548459
2874,137484.25937994878
2875,111294.38236999427
2876,162931.88624214084
2877,144851.73043001164
2878,162484.39181414363
2879,132519.3294291168
2880,102253.17882486849
2881,142729.8797354778
2882,174127.70396596068
2883,192835.91751522906
2884,199913.13570303167
2885,184421.13629477465
2886,224853.02729538496
2887,98736.27124571108
2888,140828.72618285904
2889,57677.355897020054
2890,79848.99429040801
2891,134872.66476143955
2892,42353.067290375155
2893,70525.2522915425
2894,54159.473622946905
2895,321033.013224483
2896,277950.339583366
2897,206192.73617436358
2898,148012.71433348706
2899,212465.32731609742
2900,156336.63125734188
2901,210190.7690857723
2902,181049.7630244345
2903,328006.55285743874
2904,343218.97748632997
2905,84670.04670516444
2906,194234.66835812526
2907,113307.0958111553
2908,128277.89582478018
2909,152473.13781027863
2910,77074.76455688299
2911,82365.3161674387
2912,145336.98526400857
2913,83227.95311619858
2914,79221.3444329378
2915,86480.51629255558
2916,83657.73616861863
2917,162550.76009496156
2918,117198.24796944184
2919,224307.6149518619
